event_id,vehicle_id,driver_id,trip_id,event_timestamp,latitude,longitude,speed_kmph,heading,gps_accuracy,ignition_status,battery_level
EVT_0000078028,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:06:19.265,26.8719825,75.7074652,45.83,16.0,15.0,ON,96
EVT_0000220113,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:06:20.429,26.8689428,75.7817057,56.8,304.7,5.8,ON,101
EVT_0000045128,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:06:25.347,12.8778636,77.7145065,38.72,342.6,9.7,ON,100
EVT_0000095199,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:06:25.481,18.5467577,73.8213086,44.62,33.0,23.2,ON,96
EVT_0000078029,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:06:29.742,26.8731978,75.7077284,49.46,10.9,7.6,ON,100
EVT_0000220114,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:06:31.724,26.8693788,75.7804172,49.12,290.8,17.7,ON,103
EVT_0000095200,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:06:33.206,18.547566,73.8216159,34.33,19.8,25.0,ON,103
EVT_0000045129,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:06:36.726,12.878588,77.7142875,30.17,343.6,10.6,ON,94
EVT_0000078030,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:06:39.058,26.8731978,75.7077284,0.0,10.9,15.4,ON,95
EVT_0000220115,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:06:40.015,26.8696013,75.7788482,56.63,279.0,17.6,ON,97
EVT_0000095201,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:06:41.272,18.5493454,73.8219587,72.28,10.3,16.6,ON,99
EVT_0000045130,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:06:47.447,12.8793249,77.7142029,29.63,353.6,20.5,ON,95
EVT_0000095202,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:06:52.159,18.5509337,73.8221383,63.83,6.1,15.0,ON,104
EVT_0000220116,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:06:52.879,26.8699804,75.7774763,51.19,287.2,11.4,ON,104
EVT_0000116335,VH_0148,DRV_0148,,2025-01-20 06:06:58.494,19.4926327,73.2105578,0.0,274.9,11.2,OFF,35
EVT_0000045131,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:06:59.317,12.8804233,77.714085,44.13,354.0,12.7,ON,95
EVT_0001640492,VH_ORPHAN_8345,DRV_UNKNOWN_982,,2025-01-20 06:07:00.401,12.5774173,81.9366796,10.23,152.2,45.5,ON,37
EVT_0000095203,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:07:02.360,18.5523179,73.8221654,55.32,1.1,9.1,ON,96
EVT_0000220117,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:07:04.650,26.8704593,75.7755875,70.0,285.9,20.8,ON,94
EVT_0000045132,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:07:09.710,12.8814281,77.7137394,42.35,341.5,4.0,ON,100
EVT_0000095204,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:07:10.771,18.5535986,73.8223084,51.46,6.0,15.6,ON,99
EVT_0000220118,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:07:12.936,26.8704593,75.7755875,0.0,285.9,16.3,ON,103
EVT_0000051492,VH_0076,DRV_0076,,2025-01-20 06:07:12.942,17.7301231,77.8464927,0.0,347.8,16.7,OFF,90
EVT_0000045133,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:07:18.869,12.8825975,77.7132517,50.45,337.9,20.9,ON,101
EVT_0000095205,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:07:19.137,18.5535986,73.8223084,0.0,6.0,19.9,ON,98
EVT_0000045134,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:07:28.922,12.8838847,77.7126478,56.56,335.4,8.6,ON,98
EVT_0000045135,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:07:39.722,12.8849218,77.7122262,44.58,338.4,9.5,ON,96
EVT_0000078031,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:07:48.271,26.8738953,75.7079311,28.79,14.5,11.8,ON,93
EVT_0000045136,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:07:51.799,12.885788,77.7117797,38.74,333.3,6.2,ON,95
EVT_0000123429,VH_0162,DRV_0162,,2025-01-20 06:07:54.480,19.1015377,72.9537583,0.0,320.5,14.0,OFF,67
EVT_0000078032,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:07:57.822,26.8744969,75.7082876,27.19,27.9,23.8,ON,95
EVT_0001640002,VH_ORPHAN_5868,DRV_UNKNOWN_416,,2025-01-20 06:08:00.636,22.4901492,71.0840176,68.72,257.5,10.9,OFF,65
EVT_0000045137,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:08:03.638,12.886534,77.7113145,34.89,328.7,16.4,ON,95
EVT_0000220119,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:08:03.711,26.8705658,75.7740985,53.25,274.6,20.2,ON,100
EVT_0000043827,VH_0060,DRV_0060,,2025-01-20 06:08:04.532,28.6800721,77.0598585,0.0,227.4,26.3,OFF,66
EVT_0000078033,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:08:08.536,26.8754358,75.7085567,38.72,14.3,24.3,ON,98
EVT_0000095206,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:08:10.157,18.5551268,73.8220996,61.58,352.6,24.1,ON,102
EVT_0000220120,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:08:12.082,26.871096,75.7718201,83.93,284.6,13.5,ON,102
EVT_0000045138,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:08:13.953,12.8877331,77.7109526,49.95,343.6,19.9,ON,102
EVT_0000078034,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:08:20.891,26.8762078,75.7090068,34.77,27.5,21.7,ON,98
EVT_0000095207,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:08:21.174,18.556003,73.8221572,35.08,3.6,12.8,ON,103
EVT_0000220121,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:08:22.295,26.8715992,75.7694967,85.22,283.6,7.0,ON,96
EVT_0000045139,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:08:24.830,12.8887447,77.7104073,45.66,332.3,21.6,ON,103
EVT_0000078035,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:08:28.651,26.8775559,75.7093428,55.19,12.5,17.2,ON,98
EVT_0000220122,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:08:31.769,26.871617,75.7682625,44.0,270.9,9.5,ON,100
EVT_0000095208,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:08:33.998,18.5576912,73.8221166,67.48,358.7,11.6,ON,98
EVT_0000045140,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:08:36.211,12.8898848,77.7098125,51.11,333.0,6.9,ON,100
EVT_0000078036,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:08:36.572,26.8788726,75.7097125,54.24,14.1,3.7,ON,96
EVT_0000220123,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:08:41.595,26.8715783,75.7672291,36.87,267.6,12.4,ON,96
EVT_0000095209,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:08:41.893,18.5589705,73.8219584,51.47,353.3,11.5,ON,101
EVT_0000045141,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:08:47.923,12.891187,77.7094927,53.5,346.5,19.7,ON,98
EVT_0000078037,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:08:48.017,26.8797308,75.7098239,34.53,6.6,4.1,ON,97
EVT_0000095210,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:08:52.029,18.5600409,73.8215774,45.14,341.4,13.0,ON,104
EVT_0000220124,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:08:52.511,26.8712626,75.7657144,55.45,256.9,20.1,ON,103
EVT_0000045142,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:08:55.162,12.8923004,77.7092629,45.38,348.6,15.7,ON,99
EVT_0000078038,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:08:56.725,26.8801218,75.709944,16.2,15.3,18.0,ON,102
EVT_0001640985,VH_ORPHAN_3161,DRV_UNKNOWN_691,,2025-01-20 06:09:00.312,24.7836562,78.9475615,50.43,98.7,21.2,OFF,71
EVT_0000043833,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:09:00.974,28.7877043,76.9621398,39.62,103.0,12.6,ON,101
EVT_0000220125,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:09:02.852,26.8710225,75.764253,52.97,259.6,23.4,ON,94
EVT_0000045143,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:09:04.553,12.8932692,77.7088794,41.5,338.9,13.6,ON,97
EVT_0000095211,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:09:04.638,18.5614206,73.821137,57.6,343.2,21.8,ON,97
EVT_0000078039,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:09:07.652,26.8808499,75.7099895,29.14,3.2,15.8,ON,91
EVT_0000043834,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:09:08.008,28.7876142,76.9630357,31.58,96.5,7.7,ON,95
EVT_0000095212,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:09:12.886,18.5625027,73.8204367,50.73,328.5,6.6,ON,99
EVT_0000045144,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:09:13.479,12.8940777,77.7084154,37.02,330.8,15.6,ON,100
EVT_0000220126,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:09:14.360,26.8704685,75.7626608,60.92,248.7,22.3,ON,100
EVT_0000043835,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:09:18.358,28.7876142,76.9630357,0.0,96.5,16.7,ON,100
EVT_0000078040,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:09:18.449,26.8820084,75.710339,47.94,15.1,6.4,ON,101
EVT_0000095213,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:09:21.217,18.5635459,73.8197777,48.59,329.1,22.9,ON,94
EVT_0000045145,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:09:23.060,12.8940777,77.7084154,0.0,330.8,23.2,ON,101
EVT_0000220127,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:09:23.590,26.8700795,75.7616734,38.48,246.2,19.5,ON,95
EVT_0000078041,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:09:26.538,26.882465,75.7106231,20.87,29.0,6.1,ON,101
EVT_0000095214,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:09:33.130,18.5649318,73.8188238,66.12,326.9,12.0,ON,101
EVT_0000078042,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:09:34.247,26.8835226,75.7110172,44.53,18.4,20.8,ON,98
EVT_0000220128,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:09:35.674,26.8695935,75.7607981,36.75,238.1,9.2,ON,94
EVT_0000095215,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:09:41.651,18.5658888,73.8183018,43.05,332.7,15.6,ON,103
EVT_0000078043,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:09:43.631,26.8843157,75.7113177,33.45,18.7,12.8,ON,93
EVT_0000220129,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:09:46.920,26.8684488,75.7590298,77.88,234.0,10.0,ON,103
EVT_0000095216,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:09:51.910,18.5670082,73.8173477,57.51,321.1,6.1,ON,99
EVT_0000078044,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:09:53.360,26.8853285,75.7115196,41.11,10.1,19.6,ON,94
EVT_0000220130,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:09:57.089,26.8679079,75.7582445,35.37,232.3,10.5,ON,99
EVT_0000173943,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:10:00.323,26.7707008,75.8405176,30.63,138.1,9.2,ON,101
EVT_0000095217,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:10:02.352,18.5679532,73.8165186,49.11,320.3,10.6,ON,100
EVT_0000078045,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:10:05.514,26.8865351,75.7115843,48.27,2.7,19.2,ON,98
EVT_0000220131,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:10:07.042,26.8672925,75.756664,61.47,246.4,13.4,ON,101
EVT_0000043836,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:10:09.563,28.7872723,76.964137,40.92,109.5,17.2,ON,101
EVT_0000173944,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:10:09.619,26.7698272,75.8413543,45.93,139.5,14.8,ON,99
EVT_0000095218,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:10:10.849,18.5691161,73.8151273,70.27,311.4,22.1,ON,102
EVT_0000078046,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:10:15.019,26.8873266,75.7117212,32.0,8.8,6.6,ON,94
EVT_0000045146,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:10:15.968,12.8954244,77.707885,57.64,339.0,9.9,ON,101
EVT_0000220132,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:10:18.844,26.866786,75.754869,67.11,252.4,5.5,ON,95
EVT_0000173945,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:10:21.402,26.7698272,75.8413543,0.0,139.5,9.4,ON,97
EVT_0000043837,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:10:21.753,28.78697,76.9652207,39.83,107.7,4.2,ON,103
EVT_0000095219,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:10:22.314,18.5700093,73.8141781,50.66,314.8,12.3,ON,94
EVT_0000045147,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:10:23.473,12.8964962,77.7075739,44.51,344.2,15.0,ON,95
EVT_0000078047,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:10:27.822,26.8882779,75.7118639,38.35,7.6,4.1,ON,95
EVT_0000220133,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:10:28.977,26.8663898,75.7535219,50.56,251.8,8.2,ON,98
EVT_0000045148,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:10:31.021,12.8964962,77.7075739,0.0,344.2,22.5,ON,100
EVT_0000043838,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:10:31.132,28.786695,76.9659773,28.68,112.5,22.2,ON,102
EVT_0000095220,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:10:33.322,18.5708293,73.8131804,50.02,310.9,10.9,ON,102
EVT_0000078048,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:10:37.417,26.8882779,75.7118639,0.0,7.6,8.4,ON,96
EVT_0000220134,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:10:40.439,26.8657953,75.7519875,59.63,246.5,10.4,ON,94
EVT_0000095221,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:10:41.096,18.5717084,73.8124226,45.37,320.7,13.3,ON,94
EVT_0000043839,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:10:42.308,28.7861726,76.9668621,37.36,124.0,6.6,ON,100
EVT_0000095222,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:10:51.091,18.572431,73.8119259,34.46,326.9,5.7,ON,99
EVT_0000220135,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:10:51.270,26.8655513,75.750402,57.35,260.2,19.9,ON,103
EVT_0000043840,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:10:52.028,28.7855511,76.9675051,33.53,137.8,3.2,ON,99
EVT_0001644012,VH_ORPHAN_1318,DRV_UNKNOWN_702,,2025-01-20 06:11:00.076,33.4349773,75.6555809,62.22,226.0,24.8,ON,56
EVT_0001641813,VH_ORPHAN_7169,DRV_UNKNOWN_414,,2025-01-20 06:11:00.356,31.2580913,68.8792139,29.0,35.0,8.6,OFF,75
EVT_0000043841,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:11:02.670,28.7844995,76.9681443,47.61,152.0,18.9,ON,95
EVT_0000220136,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:11:03.534,26.8652843,75.7495869,30.95,249.8,17.0,ON,96
EVT_0000095223,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:11:03.706,18.573475,73.8108622,58.0,316.0,9.6,ON,94
EVT_0000043842,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:11:11.580,28.7831661,76.9688295,58.44,155.8,5.5,ON,102
EVT_0000220137,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:11:12.203,26.8643451,75.7479855,68.32,236.7,6.9,ON,95
EVT_0000095224,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:11:13.859,18.574474,73.8099152,53.67,318.1,12.2,ON,100
EVT_0000043843,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:11:23.261,28.7824182,76.9691849,32.37,157.4,12.7,ON,94
EVT_0000095225,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:11:23.295,18.575451,73.8090018,52.16,318.5,10.5,ON,100
EVT_0000220138,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:11:24.563,26.8638054,75.747416,29.62,223.3,14.2,ON,102
EVT_0000173946,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:11:25.343,26.7694899,75.841883,23.18,125.5,3.5,ON,96
EVT_0000045149,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:11:30.580,12.8976747,77.706899,53.93,330.8,18.3,ON,96
EVT_0000078049,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:11:31.428,26.8894837,75.7117015,48.53,353.1,17.6,ON,96
EVT_0000043844,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:11:32.571,28.7813234,76.9694068,44.43,169.9,22.2,ON,96
EVT_0000173947,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:11:34.250,26.7690798,75.8424468,25.95,129.2,23.5,ON,97
EVT_0000095226,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:11:35.823,18.5762552,73.8078631,53.78,306.7,7.6,ON,102
EVT_0000220139,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:11:35.859,26.8631358,75.7468935,32.6,214.8,23.3,ON,95
EVT_0000078050,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:11:42.335,26.8906715,75.7111803,50.97,338.6,9.5,ON,94
EVT_0000045150,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:11:42.556,12.8981979,77.7066129,23.69,331.9,8.9,ON,92
EVT_0000043845,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:11:42.693,28.7803307,76.9693658,39.7,182.1,4.6,ON,104
EVT_0000173948,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:11:43.093,26.7682229,75.8437202,56.89,127.0,8.1,ON,103
EVT_0000095227,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:11:44.319,18.5774586,73.8067434,64.12,318.6,14.0,ON,100
EVT_0000220140,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:11:44.322,26.8622004,75.7463513,42.08,207.3,16.5,ON,100
EVT_0000078051,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:11:51.813,26.8906715,75.7111803,0.0,338.6,19.0,ON,93
EVT_0000173949,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:11:52.857,26.7676981,75.8444834,34.37,127.6,12.9,ON,97
EVT_0000043846,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:11:53.665,28.7791517,76.9694206,47.15,177.7,15.8,ON,95
EVT_0000095228,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:11:53.778,18.5783867,73.8056794,54.77,312.6,5.2,ON,97
EVT_0000045151,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:11:54.009,12.8981979,77.7066129,0.0,331.9,23.9,ON,97
EVT_0000220141,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:11:56.801,26.8610308,75.7458113,50.55,202.4,20.4,ON,99
EVT_0000095229,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:12:01.996,18.5792457,73.8048073,47.64,316.1,18.2,ON,97
EVT_0000173950,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:12:03.863,26.7672233,75.8452759,34.05,123.9,19.2,ON,101
EVT_0000043847,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:12:04.663,28.7781813,76.9695912,39.23,171.2,8.6,ON,102
EVT_0000220142,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:12:05.063,26.8597136,75.7451619,57.5,203.7,24.6,ON,95
EVT_0000173951,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:12:13.398,26.7665576,75.8459448,35.74,138.1,9.8,ON,98
EVT_0000095230,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:12:13.681,18.5803594,73.8035624,64.84,313.3,23.1,ON,103
EVT_0000043848,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:12:15.653,28.7772974,76.9698676,36.62,164.7,16.6,ON,98
EVT_0000220143,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:12:16.556,26.8587622,75.7446862,41.63,204.0,5.0,ON,100
EVT_0000095231,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:12:23.867,18.5813317,73.8024318,57.82,312.2,14.3,ON,103
EVT_0000043849,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:12:24.247,28.7765427,76.9701674,31.94,160.8,3.6,ON,95
EVT_0000173952,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:12:25.269,26.7656532,75.8467441,46.04,141.7,14.0,ON,102
EVT_0000220144,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:12:25.281,26.8576293,75.7442102,48.35,200.5,4.7,ON,101
EVT_0000173953,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:12:34.021,26.7649953,75.8471879,30.69,148.9,19.4,ON,103
EVT_0000220145,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:12:34.432,26.855999,75.7433158,72.53,206.1,15.8,ON,97
EVT_0000095232,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:12:34.697,18.5822799,73.8015106,51.51,317.4,9.0,ON,96
EVT_0000043850,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:12:35.044,28.7756263,76.9707147,41.33,152.4,18.3,ON,95
EVT_0000086330,VH_0114,DRV_0114,,2025-01-20 06:12:38.011,18.8832324,72.1744751,0.0,249.1,26.1,OFF,60
EVT_0000173954,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:12:43.286,26.7642746,75.8478895,38.16,139.0,17.7,ON,103
EVT_0000220146,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:12:44.295,26.8546328,75.7429609,56.04,193.0,15.4,ON,98
EVT_0000043851,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:12:46.232,28.7743966,76.9710401,50.44,166.9,3.2,ON,94
EVT_0000095233,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:12:46.726,18.5830934,73.8009809,38.2,328.3,21.2,ON,97
EVT_0000173955,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:12:52.062,26.7636176,75.8488514,43.21,127.4,19.6,ON,97
EVT_0000078052,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:12:53.503,26.8911062,75.710834,21.31,324.6,21.6,ON,92
EVT_0000095234,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:12:55.733,18.5839849,73.7999888,51.78,313.5,14.5,ON,102
EVT_0000045152,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:12:55.876,12.8990115,77.7062453,35.52,336.2,4.9,ON,95
EVT_0000220147,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:12:55.998,26.8526928,75.742723,77.99,186.2,24.4,ON,98
EVT_0000043852,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:12:56.746,28.7733158,76.9711923,43.52,173.0,18.4,ON,95
EVT_0001642241,VH_ORPHAN_5781,DRV_UNKNOWN_700,,2025-01-20 06:13:00.766,28.1879223,88.8521213,31.85,125.5,12.2,OFF,69
EVT_0000173956,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:13:04.298,26.7629919,75.8497756,41.38,127.2,6.1,ON,101
EVT_0000220148,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:13:04.624,26.8517045,75.7423909,41.23,196.7,23.5,ON,100
EVT_0000078053,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:13:05.954,26.8921198,75.7099367,51.61,321.7,7.1,ON,99
EVT_0000045153,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:13:06.957,12.9001992,77.7059489,48.84,346.3,6.7,ON,91
EVT_0000095235,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:13:07.858,18.584586,73.7991278,40.5,306.4,22.2,ON,97
EVT_0000043853,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:13:08.800,28.7725282,76.9714652,32.89,163.1,22.2,ON,99
EVT_0000173957,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:13:12.500,26.7626073,75.8502461,22.76,132.5,19.1,ON,96
EVT_0000220149,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:13:15.129,26.850351,75.7422105,54.47,186.8,5.4,ON,101
EVT_0000078054,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:13:17.107,26.8925307,75.7094667,23.45,314.4,11.2,ON,94
EVT_0000045154,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:13:17.334,12.9013472,77.7056045,47.8,343.7,21.1,ON,96
EVT_0000043854,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:13:19.314,28.7719359,76.9717288,25.41,158.7,24.0,ON,99
EVT_0000095236,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:13:19.658,18.584586,73.7991278,0.0,306.4,23.6,ON,95
EVT_0000173958,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:13:23.941,26.7620909,75.8508238,29.17,135.0,5.9,ON,96
EVT_0000220150,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:13:24.109,26.8493413,75.7422562,40.38,177.7,24.4,ON,101
EVT_0000078055,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:13:27.853,26.8933065,75.7089068,36.87,327.2,6.4,ON,94
EVT_0000045155,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:13:29.190,12.9025936,77.7050921,53.65,338.2,25.0,ON,95
EVT_0000043855,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:13:31.059,28.7719359,76.9717288,0.0,158.7,13.3,ON,102
EVT_0000173959,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:13:32.323,26.761489,75.851464,33.17,136.5,22.5,ON,100
EVT_0000220151,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:13:34.305,26.84819,75.7424616,46.58,171.0,16.0,ON,98
EVT_0000078056,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:13:36.515,26.8940951,75.7079431,46.61,312.5,13.9,ON,97
EVT_0000045156,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:13:38.850,12.9037773,77.704546,51.87,335.8,12.9,ON,95
EVT_0000173960,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:13:41.034,26.7607789,75.8524463,45.1,129.0,3.5,ON,104
EVT_0000220152,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:13:45.212,26.8471118,75.7428392,45.14,162.6,20.2,ON,101
EVT_0000045157,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:13:47.850,12.904763,77.7042409,41.14,343.2,22.7,ON,96
EVT_0000078057,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:13:48.728,26.8945712,75.7072509,31.15,307.6,8.8,ON,95
EVT_0000173961,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:13:49.062,26.7600888,75.853289,40.8,132.5,22.8,ON,100
