trip_id,vehicle_id,driver_id,planned_start,planned_end,origin_city,destination_city,status
TRP_002412,VH_0029,DRV_0329,2025-01-25 12:25:00,2025-01-25 15:28:00,Jaipur,Jaipur,COMPLETED
TRP_002413,VH_0029,DRV_0329,2025-01-25 19:12:00,2025-01-25 20:21:00,Jaipur,Jaipur,COMPLETED
TRP_002414,VH_0031,DRV_0331,2025-01-25 21:49:00,2025-01-25 22:53:00,Kolkata,Kolkata,COMPLETED
TRP_002415,VH_0032,DRV_0032,2025-01-25 12:24:00,2025-01-25 15:51:00,Delhi,Delhi,COMPLETED
TRP_002416,VH_0032,DRV_0032,2025-01-25 13:44:00,2025-01-25 15:50:00,Delhi,Delhi,COMPLETED
TRP_002417,VH_0033,DRV_0033,2025-01-25 06:01:00,2025-01-25 07:36:00,Chennai,Delhi,COMPLETED
TRP_002418,VH_0033,DRV_0033,2025-01-25 15:26:00,2025-01-25 17:20:00,Chennai,Jaipur,COMPLETED
TRP_002419,VH_0033,DRV_0033,2025-01-25 18:19:00,2025-01-25 19:29:00,Chennai,Ahmedabad,COMPLETED
TRP_002420,VH_0034,DRV_0334,2025-01-25 08:02:00,2025-01-25 09:05:00,Hyderabad,Hyderabad,COMPLETED
TRP_002421,VH_0034,DRV_0334,2025-01-25 14:34:00,2025-01-25 15:21:00,Hyderabad,Pune,COMPLETED
TRP_002422,VH_0034,DRV_0334,2025-01-25 15:50:00,2025-01-25 18:15:00,Hyderabad,Hyderabad,CANCELLED
TRP_002423,VH_0035,DRV_0035,2025-01-25 08:55:00,2025-01-25 12:24:00,Delhi,Delhi,COMPLETED
TRP_002424,VH_0035,DRV_0035,2025-01-25 09:02:00,2025-01-25 11:00:00,Delhi,Kolkata,COMPLETED
TRP_002425,VH_0035,DRV_0035,2025-01-25 13:49:00,2025-01-25 17:44:00,Delhi,Bangalore,COMPLETED
TRP_002426,VH_0036,DRV_0036,2025-01-25 08:11:00,2025-01-25 09:20:00,Lucknow,Lucknow,IN_PROGRESS
TRP_002427,VH_0036,DRV_0036,2025-01-25 17:52:00,2025-01-25 18:24:00,Lucknow,Lucknow,COMPLETED
TRP_002428,VH_0036,DRV_0036,2025-01-25 20:00:00,2025-01-25 21:40:00,Lucknow,Lucknow,COMPLETED
TRP_002429,VH_0037,DRV_0337,2025-01-25 08:33:00,2025-01-25 11:06:00,Kolkata,Kolkata,COMPLETED
TRP_002430,VH_0037,DRV_0337,2025-01-25 12:03:00,2025-01-25 13:27:00,Kolkata,Kolkata,COMPLETED
TRP_002431,VH_0037,DRV_0337,2025-01-25 17:43:00,2025-01-25 20:31:00,Kolkata,Kolkata,COMPLETED
TRP_002432,VH_0039,DRV_0339,2025-01-25 12:55:00,2025-01-25 13:40:00,Bangalore,Bangalore,COMPLETED
TRP_002433,VH_0040,DRV_0340,2025-01-25 13:21:00,2025-01-25 13:51:00,Lucknow,Kolkata,COMPLETED
TRP_002434,VH_0043,DRV_0343,2025-01-25 09:22:00,2025-01-25 11:24:00,Chennai,Chennai,COMPLETED
TRP_002435,VH_0047,DRV_0347,2025-01-25 13:36:00,2025-01-25 15:51:00,Lucknow,Lucknow,COMPLETED
TRP_002436,VH_0047,DRV_0347,2025-01-25 14:01:00,2025-01-25 15:37:00,Lucknow,Chennai,COMPLETED
TRP_002437,VH_0047,DRV_0347,2025-01-25 18:03:00,2025-01-25 19:08:00,Lucknow,Bangalore,COMPLETED
TRP_002438,VH_0048,DRV_0348,2025-01-25 11:00:00,2025-01-25 11:54:00,Kolkata,Pune,COMPLETED
TRP_002439,VH_0048,DRV_0348,2025-01-25 15:23:00,2025-01-25 17:02:00,Kolkata,Jaipur,COMPLETED
TRP_002440,VH_0048,DRV_0348,2025-01-25 16:26:00,2025-01-25 18:12:00,Kolkata,Kolkata,COMPLETED
TRP_002441,VH_0049,DRV_0349,2025-01-25 15:07:00,2025-01-25 16:48:00,Chennai,Chennai,COMPLETED
TRP_002442,VH_0050,DRV_0050,2025-01-25 07:05:00,2025-01-25 09:42:00,Hyderabad,Hyderabad,COMPLETED
TRP_002443,VH_0050,DRV_0050,2025-01-25 08:16:00,2025-01-25 12:11:00,Hyderabad,Hyderabad,IN_PROGRESS
TRP_002444,VH_0050,DRV_0050,2025-01-25 15:07:00,2025-01-25 16:18:00,Hyderabad,Mumbai,COMPLETED
TRP_002445,VH_0050,DRV_0050,2025-01-25 17:36:00,2025-01-25 20:35:00,Hyderabad,Jaipur,COMPLETED
TRP_002446,VH_0051,DRV_0051,2025-01-25 09:07:00,2025-01-25 10:09:00,Delhi,Delhi,COMPLETED
TRP_002447,VH_0052,DRV_0052,2025-01-25 21:20:00,2025-01-26 00:15:00,Chennai,Ahmedabad,COMPLETED
TRP_002448,VH_0053,DRV_0053,2025-01-25 07:40:00,2025-01-25 08:28:00,Bangalore,Bangalore,COMPLETED
TRP_002449,VH_0054,DRV_0054,2025-01-25 09:41:00,2025-01-25 10:43:00,Kolkata,Kolkata,COMPLETED
TRP_002450,VH_0054,DRV_0054,2025-01-25 19:00:00,2025-01-25 20:27:00,Kolkata,Kolkata,COMPLETED
TRP_002451,VH_0055,DRV_0055,2025-01-25 11:51:00,2025-01-25 14:41:00,Delhi,Delhi,COMPLETED
TRP_002452,VH_0055,DRV_0055,2025-01-25 20:42:00,2025-01-25 23:09:00,Delhi,Chennai,COMPLETED
TRP_002453,VH_0056,DRV_0056,2025-01-25 09:20:00,2025-01-25 11:50:00,Delhi,Mumbai,COMPLETED
TRP_002454,VH_0056,DRV_0056,2025-01-25 18:04:00,2025-01-25 19:02:00,Delhi,Delhi,COMPLETED
TRP_002455,VH_0056,DRV_0056,2025-01-25 19:41:00,2025-01-25 22:20:00,Delhi,Delhi,COMPLETED
TRP_002456,VH_0056,DRV_0056,2025-01-25 21:11:00,2025-01-25 22:25:00,Delhi,Delhi,COMPLETED
TRP_002457,VH_0057,DRV_0057,2025-01-25 10:18:00,2025-01-25 12:48:00,Pune,Pune,COMPLETED
TRP_002458,VH_0058,DRV_0058,2025-01-25 09:43:00,2025-01-25 10:22:00,Lucknow,Lucknow,COMPLETED
TRP_002459,VH_0058,DRV_0058,2025-01-25 14:59:00,2025-01-25 16:06:00,Lucknow,Lucknow,COMPLETED
TRP_002460,VH_0058,DRV_0058,2025-01-25 19:08:00,2025-01-25 20:27:00,Lucknow,Lucknow,COMPLETED
TRP_002461,VH_0058,DRV_0058,2025-01-25 20:06:00,2025-01-25 22:02:00,Lucknow,Lucknow,IN_PROGRESS
TRP_002462,VH_0059,DRV_0059,2025-01-25 15:01:00,2025-01-25 16:51:00,Pune,Pune,COMPLETED
TRP_002463,VH_0060,DRV_0060,2025-01-25 18:29:00,2025-01-25 20:01:00,Delhi,Mumbai,COMPLETED
TRP_002464,VH_0063,DRV_0063,2025-01-25 11:41:00,2025-01-25 13:07:00,Hyderabad,Bangalore,IN_PROGRESS
TRP_002465,VH_0063,DRV_0063,2025-01-25 15:56:00,2025-01-25 17:52:00,Hyderabad,Ahmedabad,COMPLETED
TRP_002466,VH_0064,DRV_0064,2025-01-25 15:26:00,2025-01-25 16:00:00,Lucknow,Delhi,IN_PROGRESS
TRP_002467,VH_0064,DRV_0064,2025-01-25 19:20:00,2025-01-25 20:18:00,Lucknow,Lucknow,CANCELLED
TRP_002468,VH_0065,DRV_0065,2025-01-25 15:16:00,2025-01-25 16:30:00,Bangalore,Ahmedabad,COMPLETED
TRP_002469,VH_0066,DRV_0066,2025-01-25 10:20:00,2025-01-25 11:58:00,Chennai,Chennai,CANCELLED
TRP_002470,VH_0066,DRV_0066,2025-01-25 13:08:00,2025-01-25 14:19:00,Chennai,Chennai,IN_PROGRESS
TRP_002471,VH_0067,DRV_0067,2025-01-25 08:53:00,2025-01-25 10:07:00,Jaipur,Jaipur,COMPLETED
TRP_002472,VH_0067,DRV_0067,2025-01-25 09:38:00,2025-01-25 10:49:00,Jaipur,Jaipur,COMPLETED
TRP_002473,VH_0068,DRV_0068,2025-01-25 07:08:00,2025-01-25 09:03:00,Delhi,Delhi,COMPLETED
TRP_002474,VH_0068,DRV_0068,2025-01-25 08:17:00,2025-01-25 10:25:00,Delhi,Pune,COMPLETED
TRP_002475,VH_0070,DRV_0070,2025-01-25 09:45:00,2025-01-25 10:37:00,Bangalore,Bangalore,COMPLETED
TRP_002476,VH_0070,DRV_0070,2025-01-25 12:48:00,2025-01-25 14:41:00,Bangalore,Bangalore,COMPLETED
TRP_002477,VH_0071,DRV_0071,2025-01-25 07:05:00,2025-01-25 08:54:00,Pune,Pune,COMPLETED
TRP_002478,VH_0071,DRV_0071,2025-01-25 16:21:00,2025-01-25 17:11:00,Pune,Pune,COMPLETED
TRP_002479,VH_0072,DRV_0072,2025-01-25 12:31:00,2025-01-25 14:36:00,Jaipur,Lucknow,COMPLETED
TRP_002480,VH_0073,DRV_0073,2025-01-25 08:41:00,2025-01-25 10:35:00,Lucknow,Pune,COMPLETED
TRP_002481,VH_0074,DRV_0074,2025-01-25 08:03:00,2025-01-25 09:26:00,Jaipur,Jaipur,COMPLETED
TRP_002482,VH_0074,DRV_0074,2025-01-25 09:11:00,2025-01-25 09:41:00,Jaipur,Hyderabad,COMPLETED
TRP_002483,VH_0075,DRV_0075,2025-01-25 18:20:00,2025-01-25 19:59:00,Jaipur,Jaipur,IN_PROGRESS
TRP_002484,VH_0075,DRV_0075,2025-01-25 20:52:00,2025-01-25 23:38:00,Jaipur,Jaipur,COMPLETED
TRP_002485,VH_0076,DRV_0076,2025-01-25 08:11:00,2025-01-25 10:32:00,Hyderabad,Delhi,COMPLETED
TRP_002486,VH_0076,DRV_0076,2025-01-25 09:46:00,2025-01-25 12:35:00,Hyderabad,Hyderabad,COMPLETED
TRP_002487,VH_0076,DRV_0076,2025-01-25 18:58:00,2025-01-25 21:37:00,Hyderabad,Chennai,COMPLETED
TRP_002488,VH_0077,DRV_0077,2025-01-25 08:59:00,2025-01-25 11:12:00,Pune,Pune,COMPLETED
TRP_002489,VH_0077,DRV_0077,2025-01-25 16:26:00,2025-01-25 18:48:00,Pune,Pune,COMPLETED
TRP_002490,VH_0078,DRV_0078,2025-01-25 08:56:00,2025-01-25 09:58:00,Kolkata,Chennai,COMPLETED
TRP_002491,VH_0078,DRV_0078,2025-01-25 21:53:00,2025-01-25 23:55:00,Kolkata,Kolkata,COMPLETED
TRP_002492,VH_0079,DRV_0079,2025-01-25 11:46:00,2025-01-25 13:19:00,Mumbai,Mumbai,COMPLETED
TRP_002493,VH_0079,DRV_0079,2025-01-25 13:43:00,2025-01-25 14:34:00,Mumbai,Delhi,COMPLETED
TRP_002494,VH_0082,DRV_0082,2025-01-25 12:12:00,2025-01-25 13:16:00,Hyderabad,Hyderabad,IN_PROGRESS
TRP_002495,VH_0082,DRV_0082,2025-01-25 14:33:00,2025-01-25 16:04:00,Hyderabad,Hyderabad,COMPLETED
TRP_002496,VH_0082,DRV_0082,2025-01-25 17:27:00,2025-01-25 18:03:00,Hyderabad,Hyderabad,COMPLETED
TRP_002497,VH_0082,DRV_0082,2025-01-25 19:15:00,2025-01-25 20:15:00,Hyderabad,Hyderabad,COMPLETED
TRP_002498,VH_0083,DRV_0083,2025-01-25 11:39:00,2025-01-25 12:29:00,Delhi,Delhi,COMPLETED
TRP_002499,VH_0083,DRV_0083,2025-01-25 18:01:00,2025-01-25 20:44:00,Delhi,Pune,COMPLETED
TRP_002500,VH_0084,DRV_0084,2025-01-25 08:41:00,2025-01-25 11:10:00,Hyderabad,Hyderabad,IN_PROGRESS
TRP_002501,VH_0085,DRV_0085,2025-01-25 14:54:00,2025-01-25 16:49:00,Mumbai,Kolkata,COMPLETED
TRP_002502,VH_0085,DRV_0085,2025-01-25 16:05:00,2025-01-25 20:00:00,Mumbai,Mumbai,IN_PROGRESS
TRP_002503,VH_0086,DRV_0086,2025-01-25 06:06:00,2025-01-25 07:15:00,Hyderabad,Hyderabad,COMPLETED
TRP_002504,VH_0087,DRV_0087,2025-01-25 09:44:00,2025-01-25 10:58:00,Bangalore,Bangalore,IN_PROGRESS
TRP_002505,VH_0088,DRV_0088,2025-01-25 06:36:00,2025-01-25 09:03:00,Pune,Pune,COMPLETED
TRP_002506,VH_0088,DRV_0088,2025-01-25 08:49:00,2025-01-25 09:51:00,Pune,Delhi,COMPLETED
TRP_002507,VH_0088,DRV_0088,2025-01-25 14:43:00,2025-01-25 17:21:00,Pune,Pune,IN_PROGRESS
TRP_002508,VH_0089,DRV_0089,2025-01-25 07:02:00,2025-01-25 08:34:00,Mumbai,Mumbai,COMPLETED
TRP_002509,VH_0089,DRV_0089,2025-01-25 08:01:00,2025-01-25 09:07:00,Mumbai,Jaipur,COMPLETED
TRP_002510,VH_0089,DRV_0089,2025-01-25 12:21:00,2025-01-25 13:33:00,Mumbai,Mumbai,IN_PROGRESS
TRP_002511,VH_0089,DRV_0089,2025-01-25 19:34:00,2025-01-25 20:12:00,Mumbai,Mumbai,IN_PROGRESS
TRP_002512,VH_0090,DRV_0090,2025-01-25 15:45:00,2025-01-25 17:29:00,Chennai,Chennai,COMPLETED
TRP_002513,VH_0090,DRV_0090,2025-01-25 17:14:00,2025-01-25 18:38:00,Chennai,Chennai,COMPLETED
TRP_002514,VH_0090,DRV_0090,2025-01-25 21:19:00,2025-01-25 22:28:00,Chennai,Chennai,COMPLETED
TRP_002515,VH_0091,DRV_0091,2025-01-25 19:12:00,2025-01-25 20:01:00,Delhi,Bangalore,COMPLETED
TRP_002516,VH_0092,DRV_0092,2025-01-25 11:28:00,2025-01-25 13:55:00,Chennai,Chennai,COMPLETED
TRP_002517,VH_0092,DRV_0092,2025-01-25 12:44:00,2025-01-25 16:36:00,Chennai,Chennai,COMPLETED
TRP_002518,VH_0092,DRV_0092,2025-01-25 13:40:00,2025-01-25 14:44:00,Chennai,Lucknow,COMPLETED
TRP_002519,VH_0092,DRV_0092,2025-01-25 15:04:00,2025-01-25 17:39:00,Chennai,Chennai,COMPLETED
TRP_002520,VH_0094,DRV_0094,2025-01-25 17:16:00,2025-01-25 18:03:00,Pune,Pune,COMPLETED
TRP_002521,VH_0094,DRV_0094,2025-01-25 18:41:00,2025-01-25 19:57:00,Pune,Pune,IN_PROGRESS
TRP_002522,VH_0095,DRV_0095,2025-01-25 09:16:00,2025-01-25 09:53:00,Hyderabad,Hyderabad,COMPLETED
TRP_002523,VH_0095,DRV_0095,2025-01-25 17:27:00,2025-01-25 18:42:00,Hyderabad,Hyderabad,COMPLETED
TRP_002524,VH_0096,DRV_0096,2025-01-25 13:57:00,2025-01-25 15:45:00,Chennai,Hyderabad,COMPLETED
TRP_002525,VH_0097,DRV_0097,2025-01-25 12:42:00,2025-01-25 14:14:00,Bangalore,Bangalore,COMPLETED
TRP_002526,VH_0097,DRV_0097,2025-01-25 13:00:00,2025-01-25 16:00:00,Bangalore,Bangalore,COMPLETED
TRP_002527,VH_0098,DRV_0098,2025-01-25 08:36:00,2025-01-25 10:12:00,Mumbai,Bangalore,COMPLETED
TRP_002528,VH_0098,DRV_0098,2025-01-25 16:03:00,2025-01-25 18:00:00,Mumbai,Kolkata,COMPLETED
TRP_002529,VH_0100,DRV_0100,2025-01-25 08:12:00,2025-01-25 09:16:00,Mumbai,Mumbai,COMPLETED
TRP_002530,VH_0101,DRV_0101,2025-01-25 21:57:00,2025-01-25 23:19:00,Bangalore,Ahmedabad,COMPLETED
TRP_002531,VH_0102,DRV_0102,2025-01-25 19:57:00,2025-01-25 20:54:00,Kolkata,Ahmedabad,COMPLETED
TRP_002532,VH_0103,DRV_0103,2025-01-25 14:04:00,2025-01-25 14:49:00,Hyderabad,Hyderabad,COMPLETED
TRP_002533,VH_0103,DRV_0103,2025-01-25 21:09:00,2025-01-25 22:29:00,Hyderabad,Lucknow,COMPLETED
TRP_002534,VH_0104,DRV_0104,2025-01-25 21:14:00,2025-01-25 22:31:00,Jaipur,Bangalore,COMPLETED
TRP_002535,VH_0105,DRV_0105,2025-01-25 10:13:00,2025-01-25 13:10:00,Pune,Pune,COMPLETED
TRP_002536,VH_0106,DRV_0106,2025-01-25 11:12:00,2025-01-25 13:35:00,Delhi,Hyderabad,COMPLETED
TRP_002537,VH_0106,DRV_0106,2025-01-25 13:12:00,2025-01-25 14:21:00,Delhi,Delhi,COMPLETED
TRP_002538,VH_0106,DRV_0106,2025-01-25 18:23:00,2025-01-25 19:34:00,Delhi,Delhi,IN_PROGRESS
TRP_002539,VH_0108,DRV_0108,2025-01-25 08:01:00,2025-01-25 10:20:00,Mumbai,Mumbai,COMPLETED
TRP_002540,VH_0108,DRV_0108,2025-01-25 14:14:00,2025-01-25 16:02:00,Mumbai,Ahmedabad,COMPLETED
TRP_002541,VH_0108,DRV_0108,2025-01-25 20:30:00,2025-01-25 21:30:00,Mumbai,Mumbai,COMPLETED
TRP_002542,VH_0110,DRV_0110,2025-01-25 12:55:00,2025-01-25 13:59:00,Jaipur,Jaipur,COMPLETED
TRP_002543,VH_0110,DRV_0110,2025-01-25 18:24:00,2025-01-25 20:03:00,Jaipur,Jaipur,COMPLETED
TRP_002544,VH_0111,DRV_0111,2025-01-25 15:35:00,2025-01-25 17:56:00,Delhi,Delhi,COMPLETED
TRP_002545,VH_0111,DRV_0111,2025-01-25 19:20:00,2025-01-25 20:53:00,Delhi,Delhi,COMPLETED
TRP_002546,VH_0112,DRV_0112,2025-01-25 08:04:00,2025-01-25 10:33:00,Bangalore,Bangalore,IN_PROGRESS
TRP_002547,VH_0112,DRV_0112,2025-01-25 09:10:00,2025-01-25 10:19:00,Bangalore,Bangalore,COMPLETED
TRP_002548,VH_0112,DRV_0112,2025-01-25 18:20:00,2025-01-25 20:12:00,Bangalore,Mumbai,COMPLETED
TRP_002549,VH_0112,DRV_0112,2025-01-25 21:28:00,2025-01-25 23:22:00,Bangalore,Lucknow,COMPLETED
TRP_002550,VH_0113,DRV_0113,2025-01-25 07:14:00,2025-01-25 07:50:00,Mumbai,Hyderabad,COMPLETED
TRP_002551,VH_0113,DRV_0113,2025-01-25 15:48:00,2025-01-25 17:17:00,Mumbai,Mumbai,CANCELLED
TRP_002552,VH_0114,DRV_0114,2025-01-25 07:02:00,2025-01-25 09:05:00,Mumbai,Mumbai,COMPLETED
TRP_002553,VH_0114,DRV_0114,2025-01-25 09:04:00,2025-01-25 09:58:00,Mumbai,Mumbai,COMPLETED
TRP_002554,VH_0114,DRV_0114,2025-01-25 16:23:00,2025-01-25 18:58:00,Mumbai,Mumbai,COMPLETED
TRP_002555,VH_0115,DRV_0115,2025-01-25 15:56:00,2025-01-25 18:35:00,Kolkata,Kolkata,COMPLETED
TRP_002556,VH_0118,DRV_0118,2025-01-25 08:38:00,2025-01-25 09:50:00,Hyderabad,Kolkata,COMPLETED
TRP_002557,VH_0118,DRV_0118,2025-01-25 19:55:00,2025-01-25 22:41:00,Hyderabad,Bangalore,COMPLETED
TRP_002558,VH_0119,DRV_0119,2025-01-25 08:36:00,2025-01-25 10:09:00,Chennai,Bangalore,COMPLETED
TRP_002559,VH_0119,DRV_0119,2025-01-25 20:40:00,2025-01-25 21:19:00,Chennai,Chennai,IN_PROGRESS
TRP_002560,VH_0121,DRV_0121,2025-01-25 18:43:00,2025-01-25 19:19:00,Delhi,Delhi,COMPLETED
TRP_002561,VH_0122,DRV_0122,2025-01-25 16:37:00,2025-01-25 18:42:00,Delhi,Delhi,COMPLETED
TRP_002562,VH_0123,DRV_0123,2025-01-25 17:21:00,2025-01-25 18:26:00,Bangalore,Bangalore,COMPLETED
TRP_002563,VH_0124,DRV_0124,2025-01-25 10:27:00,2025-01-25 12:14:00,Jaipur,Delhi,IN_PROGRESS
TRP_002564,VH_0125,DRV_0125,2025-01-25 07:17:00,2025-01-25 11:03:00,Pune,Ahmedabad,COMPLETED
TRP_002565,VH_0126,DRV_0126,2025-01-25 15:44:00,2025-01-25 18:25:00,Pune,Ahmedabad,COMPLETED
TRP_002566,VH_0128,DRV_0128,2025-01-25 12:21:00,2025-01-25 13:56:00,Mumbai,Bangalore,IN_PROGRESS
TRP_002567,VH_0129,DRV_0129,2025-01-25 15:02:00,2025-01-25 15:34:00,Hyderabad,Mumbai,COMPLETED
TRP_002568,VH_0130,DRV_0130,2025-01-25 12:55:00,2025-01-25 13:58:00,Delhi,Delhi,COMPLETED
TRP_002569,VH_0130,DRV_0130,2025-01-25 16:51:00,2025-01-25 17:32:00,Delhi,Delhi,COMPLETED
TRP_002570,VH_0131,DRV_0131,2025-01-25 10:22:00,2025-01-25 12:23:00,Lucknow,Mumbai,COMPLETED
TRP_002571,VH_0132,DRV_0132,2025-01-25 07:08:00,2025-01-25 07:57:00,Lucknow,Delhi,COMPLETED
TRP_002572,VH_0133,DRV_0133,2025-01-25 08:18:00,2025-01-25 12:11:00,Bangalore,Bangalore,COMPLETED
TRP_002573,VH_0135,DRV_0135,2025-01-25 10:47:00,2025-01-25 12:24:00,Delhi,Delhi,CANCELLED
TRP_002574,VH_0135,DRV_0135,2025-01-25 17:23:00,2025-01-25 19:46:00,Delhi,Delhi,COMPLETED
TRP_002575,VH_0135,DRV_0135,2025-01-25 18:53:00,2025-01-25 20:05:00,Delhi,Pune,IN_PROGRESS
TRP_002576,VH_0136,DRV_0136,2025-01-25 16:06:00,2025-01-25 18:35:00,Ahmedabad,Ahmedabad,IN_PROGRESS
TRP_002577,VH_0136,DRV_0136,2025-01-25 21:54:00,2025-01-25 23:25:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_002578,VH_0137,DRV_0137,2025-01-25 08:28:00,2025-01-25 10:27:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_002579,VH_0137,DRV_0137,2025-01-25 15:54:00,2025-01-25 19:22:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_002580,VH_0138,DRV_0138,2025-01-25 10:20:00,2025-01-25 12:39:00,Pune,Pune,IN_PROGRESS
TRP_002581,VH_0138,DRV_0138,2025-01-25 18:53:00,2025-01-25 20:08:00,Pune,Pune,IN_PROGRESS
TRP_002582,VH_0138,DRV_0138,2025-01-25 19:15:00,2025-01-25 20:25:00,Pune,Pune,COMPLETED
TRP_002583,VH_0138,DRV_0138,2025-01-25 21:13:00,2025-01-25 22:28:00,Pune,Delhi,COMPLETED
TRP_002584,VH_0139,DRV_0139,2025-01-25 21:01:00,2025-01-26 00:13:00,Kolkata,Kolkata,COMPLETED
TRP_002585,VH_0140,DRV_0140,2025-01-25 06:06:00,2025-01-25 07:15:00,Hyderabad,Hyderabad,COMPLETED
TRP_002586,VH_0141,DRV_0141,2025-01-25 12:44:00,2025-01-25 16:34:00,Lucknow,Lucknow,COMPLETED
TRP_002587,VH_0143,DRV_0143,2025-01-25 09:12:00,2025-01-25 11:31:00,Jaipur,Jaipur,IN_PROGRESS
TRP_002588,VH_0144,DRV_0144,2025-01-25 20:44:00,2025-01-25 22:48:00,Chennai,Chennai,COMPLETED
TRP_002589,VH_0146,DRV_0146,2025-01-25 06:10:00,2025-01-25 07:57:00,Pune,Pune,COMPLETED
TRP_002590,VH_0146,DRV_0146,2025-01-25 07:37:00,2025-01-25 08:53:00,Pune,Pune,IN_PROGRESS
TRP_002591,VH_0146,DRV_0146,2025-01-25 11:34:00,2025-01-25 14:21:00,Pune,Pune,COMPLETED
TRP_002592,VH_0147,DRV_0147,2025-01-25 12:58:00,2025-01-25 14:15:00,Lucknow,Lucknow,CANCELLED
TRP_002593,VH_0148,DRV_0148,2025-01-25 14:51:00,2025-01-25 15:38:00,Mumbai,Pune,COMPLETED
TRP_002594,VH_0152,DRV_0152,2025-01-25 16:49:00,2025-01-25 19:55:00,Jaipur,Ahmedabad,COMPLETED
TRP_002595,VH_0153,DRV_0153,2025-01-25 14:46:00,2025-01-25 15:27:00,Mumbai,Bangalore,COMPLETED
TRP_002596,VH_0154,DRV_0154,2025-01-25 08:02:00,2025-01-25 10:08:00,Bangalore,Bangalore,COMPLETED
TRP_002597,VH_0154,DRV_0154,2025-01-25 14:01:00,2025-01-25 14:51:00,Bangalore,Bangalore,COMPLETED
TRP_002598,VH_0154,DRV_0154,2025-01-25 17:23:00,2025-01-25 19:37:00,Bangalore,Pune,COMPLETED
TRP_002599,VH_0154,DRV_0154,2025-01-25 21:22:00,2025-01-26 00:17:00,Bangalore,Bangalore,COMPLETED
TRP_002600,VH_0155,DRV_0155,2025-01-25 14:49:00,2025-01-25 16:09:00,Mumbai,Mumbai,COMPLETED
TRP_002601,VH_0155,DRV_0155,2025-01-25 16:08:00,2025-01-25 17:17:00,Mumbai,Mumbai,IN_PROGRESS
TRP_002602,VH_0155,DRV_0155,2025-01-25 17:11:00,2025-01-25 18:53:00,Mumbai,Mumbai,COMPLETED
TRP_002603,VH_0156,DRV_0156,2025-01-25 20:21:00,2025-01-25 21:11:00,Pune,Pune,COMPLETED
TRP_002604,VH_0157,DRV_0157,2025-01-25 09:41:00,2025-01-25 12:08:00,Chennai,Chennai,IN_PROGRESS
TRP_002605,VH_0157,DRV_0157,2025-01-25 11:24:00,2025-01-25 12:45:00,Chennai,Chennai,COMPLETED
TRP_002606,VH_0157,DRV_0157,2025-01-25 15:57:00,2025-01-25 17:49:00,Chennai,Ahmedabad,COMPLETED
TRP_002607,VH_0159,DRV_0159,2025-01-25 07:59:00,2025-01-25 08:52:00,Jaipur,Jaipur,COMPLETED
TRP_002608,VH_0159,DRV_0159,2025-01-25 17:41:00,2025-01-25 19:37:00,Jaipur,Jaipur,COMPLETED
TRP_002609,VH_0160,DRV_0160,2025-01-25 08:18:00,2025-01-25 09:06:00,Pune,Pune,COMPLETED
TRP_002610,VH_0160,DRV_0160,2025-01-25 15:02:00,2025-01-25 16:49:00,Pune,Pune,COMPLETED
TRP_002611,VH_0161,DRV_0161,2025-01-25 16:23:00,2025-01-25 18:08:00,Pune,Lucknow,COMPLETED
TRP_002612,VH_0161,DRV_0161,2025-01-25 17:17:00,2025-01-25 18:29:00,Pune,Pune,COMPLETED
TRP_002613,VH_0162,DRV_0162,2025-01-25 06:41:00,2025-01-25 08:10:00,Mumbai,Lucknow,COMPLETED
TRP_002614,VH_0162,DRV_0162,2025-01-25 16:37:00,2025-01-25 18:17:00,Mumbai,Mumbai,COMPLETED
TRP_002615,VH_0163,DRV_0163,2025-01-25 11:29:00,2025-01-25 15:22:00,Jaipur,Jaipur,COMPLETED
TRP_002616,VH_0165,DRV_0165,2025-01-25 16:17:00,2025-01-25 19:46:00,Ahmedabad,Chennai,COMPLETED
TRP_002617,VH_0165,DRV_0165,2025-01-25 21:18:00,2025-01-25 22:23:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_002618,VH_0166,DRV_0166,2025-01-25 07:36:00,2025-01-25 09:22:00,Kolkata,Mumbai,COMPLETED
TRP_002619,VH_0166,DRV_0166,2025-01-25 14:32:00,2025-01-25 16:04:00,Kolkata,Kolkata,IN_PROGRESS
TRP_002620,VH_0166,DRV_0166,2025-01-25 17:13:00,2025-01-25 18:02:00,Kolkata,Lucknow,COMPLETED
TRP_002621,VH_0168,DRV_0168,2025-01-25 14:15:00,2025-01-25 15:19:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_002622,VH_0169,DRV_0169,2025-01-25 13:30:00,2025-01-25 16:05:00,Pune,Pune,COMPLETED
TRP_002623,VH_0170,DRV_0170,2025-01-25 12:46:00,2025-01-25 16:33:00,Pune,Pune,COMPLETED
TRP_002624,VH_0170,DRV_0170,2025-01-25 17:11:00,2025-01-25 19:11:00,Pune,Lucknow,COMPLETED
TRP_002625,VH_0171,DRV_0171,2025-01-25 18:01:00,2025-01-25 18:37:00,Ahmedabad,Ahmedabad,IN_PROGRESS
TRP_002626,VH_0172,DRV_0172,2025-01-25 16:54:00,2025-01-25 17:42:00,Bangalore,Bangalore,COMPLETED
